INCIDENT_ID,INCIDENT_TYPE_E,INCIDENT_TYPE_F,RECEIPT_DT,SOURCE_OF_RECALL_E,SOURCE_OF_RECALL_F,HAZARD_SEVERITY_CODE_E,HAZARD_SEVERITY_CODE_F,INC_AWARE_DT,MANDATORY_RPT,INCIDENT_DT,TRADE_NAME,PREF_NAME_CODE,RISK_CLASSIFICATION,USAGE_CODE_TERM_E,COMPANY_NAME,ROLE_E
1129530,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-22,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-23,30.0,2025-06-23,COCHLEAR HOME CHARGER,80WJM,3,GENERAL HOSPITAL,"COCHLEAR LIMITED; COCHLEAR CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129556,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,INJURY,BLESSURE,2024-12-17,10.0,,NATRELLE INSPIRA SSF TRUFORM 2 (SOFT TOUCH),79FTR,4,GENERAL & PLASTIC SURGERY,"ABBVIE CORPORATION; ALLERGAN SALES, LLC ALSO DOING BUSINESS AS ALLERGAN",(IMPORTER); (MANUFACTURER)
1129557,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-21,Canada,Canada,INJURY,BLESSURE,2024-12-13,10.0,2023-07-17,"STYLE 68 SMOOTH, ROUND SALINE-FILLED BREAST IMPLANT W/FILL TUBE & BIOCELL S",79AVO,4,GENERAL & PLASTIC SURGERY,"ABBVIE CORPORATION; ALLERGAN SALES, LLC ALSO DOING BUSINESS AS ALLERGAN",(IMPORTER); (MANUFACTURER)
1129558,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-17,10.0,2024-11-18,NATRELLE INSPIRA SSF TRUFORM 2 (SOFT TOUCH),79FTR,4,GENERAL & PLASTIC SURGERY,"ABBVIE CORPORATION; ALLERGAN SALES, LLC ALSO DOING BUSINESS AS ALLERGAN",(IMPORTER); (MANUFACTURER)
1129560,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-18,10.0,,NATRELLE INSPIRA SRM TRUFORM 1 (RESPONSIVE),79FTR,4,GENERAL & PLASTIC SURGERY,"ABBVIE CORPORATION; ALLERGAN SALES, LLC ALSO DOING BUSINESS AS ALLERGAN",(IMPORTER); (MANUFACTURER)
1129561,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-19,30.0,2024-10-15,SMOOTH ROUND MODERATE PLUS PROFILE SALINE BREAST IMPLANT W/DIAPHRAGM VALVE,79FWM,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129564,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-11,30.0,2024-11-30,KITELOCK 4% STERILE CATHETER LOCK SOLUTION,74QHH,2,CARDIOVASCULAR,HOSPITAL / HÔPITAL; STERILECARE INC.,(HOSPITAL); (MANUFACTURER)
1129567,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,,BD SALINE XS NACL 0.9%,79MUG,2,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL,(HOSPITAL)
1129568,Voluntary problem report,Déclaration d'incident volontaire,2024-12-19,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-11-29,,2024-11-24,SYNGUARD NITRILE EXAM GLOVES,80FMC,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; MHCARE MEDICAL CORPORATION  DBA  MRAICHE HOLDING CORPORATION; SHANGHAI MOTEX HEALTHCARE CO. LTD,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129569,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-11-21,10.0,2024-11-15,AMS SPHINCTER 800 URINARY PROSTHESIS,78FAG,0,*GASTRO-UROLOGY,HOSPITAL / HÔPITAL; BOSTON SCIENTIFIC LTD.; BOSTON SCIENTIFIC CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129571,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,30.0,2024-01-23,"MENTOR MEMORY GEL XTRA BREAST IMPLANT, SMOOTH HIGH PROFILE XTRA SILICONE GEL FILLED BREAST IMPLANT",79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129575,Voluntary problem report,Déclaration d'incident volontaire,2024-12-19,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-11,,2024-12-10,SYNGUARD NITRILE EXAM GLOVES,80FMC,2,GENERAL HOSPITAL,"HOSPITAL / HÔPITAL; SHANDONG INTCO MEDICAL PRODUCTS CO., LTD.; MHCARE MEDICAL CORPORATION  DBA  MRAICHE HOLDING CORPORATION",(HOSPITAL); (MANUFACTURER); (IMPORTER)
1129581,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-16,10.0,2024-10-24,INGEVITY+ EXTENDABLE/RETRACTABLE FIXATION,74UCH,4,CARDIOVASCULAR,HOSPITAL / HÔPITAL; BOSTON SCIENTIFIC LTD.; BOSTON SCIENTIFIC CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129583,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-17,30.0,2024-12-17,INFINITY C500; EVITA INFINITY V500,73SES; 73SEX,3,ANESTHESIOLOGY,HOSPITAL / HÔPITAL; DRAEGERWERK AG & CO. KGAA,(HOSPITAL); (MANUFACTURER)
1129585,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-18,10.0,2024-12-18,EVOLUT FX TRANSCATHETER AORTIC VALVE,74RMO,4,CARDIOVASCULAR,HOSPITAL / HÔPITAL; MEDTRONIC CANADA ULC; MEDTRONIC COREVALVE LLC,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129586,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,INJURY,BLESSURE,2024-11-20,30.0,2024-11-06,"MENTOR MEMORY GEL XTRA BREAST IMPLANT, SMOOTH HIGH PROFILE XTRA SILICONE GEL FILLED BREAST IMPLANT",79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129595,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-21,Canada,Canada,INJURY,BLESSURE,2024-12-13,10.0,2024-11-19,DEXCOM G6 SENSOR,75MDS,3,CHEMISTRY,"DEXCOM, INC.",(MANUFACTURER)
1129606,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-12-22,30.0,2024-12-22,HEMOSTAR XK LONG-TERM HEMODIALYSIS CATHETER KITS,78QHW,3,CARDIOVASCULAR,"HOSPITAL / HÔPITAL; BARD ACCESS SYSTEMS, INC.",(HOSPITAL); (MANUFACTURER)
1129624,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,30.0,2023-05-01,UNKNOWN MENTOR GEL BREAST IMPLANT,79FTR,0,UNDEFINED,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129627,Voluntary problem report,Déclaration d'incident volontaire,2024-12-23,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-23,,2024-12-04,INFUSOMAT SPACE PUMP IV SET,80FPA,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; B. BRAUN MEDICAL INC.; CARDINAL HEALTH,(HOSPITAL); (MANUFACTURER); (IMPORTER)
1129631,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-09,10.0,2024-12-02,"OMNIPOD DASH, PODS 10-PACK",80LHE,2,GENERAL HOSPITAL,INSULET CORPORATION; INSULET CANADA CORPORATION,(MANUFACTURER); (IMPORTER)
1129634,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,30.0,2024-05-01,"MENTOR MEMORY GEL XTRA BREAST IMPLANT, SMOOTH HIGH PROFILE XTRA SILICONE GEL FILLED BREAST IMPLANT",79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129641,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03,UNKNOWN BAYER CENTARGO INJECTOR,74DXT,0,UNDEFINED,HOSPITAL / HÔPITAL; BAYER MEDICAL CARE INC.,(HOSPITAL); (MANUFACTURER)
1129649,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-10,10.0,2024-12-09,"T:SLIM/CONTROL-IQ, REPLACEMENT",80LZG,4,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129650,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,INJURY,BLESSURE,2024-11-20,30.0,2024-01-01,SMOOTH ROUND HIGH PROFILE SILICONE GEL FILLED BREAST IMPLANTS,79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129659,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-10,10.0,2024-12-05,T:SLIM X2 CARTRIDGE,80LZG,3,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129661,Voluntary problem report,Déclaration d'incident volontaire,2024-12-23,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-23,,2024-12-16,SPACE INFUSION SYSTEM - INFUSOMAT SPACE VOLUMETRIC INFUSION PUMP,80FRN,3,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; B. BRAUN MELSUNGEN AG; CARDINAL HEALTH,(HOSPITAL); (MANUFACTURER); (IMPORTER)
1129664,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-20,30.0,2024-01-01,SMOOTH ROUND HIGH PROFILE SILICONE GEL FILLED BREAST IMPLANTS,79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129679,Mandatory problem report,Déclaration d'incident obligatoire,2024-11-13,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-05,30.0,2024-10-31,SAFETY GLIDE SHIELDING IM INJECTION NEEDLE,79GAA,2,GENERAL & PLASTIC SURGERY,BECTON DICKINSON AND COMPANY; BECTON DICKINSON CANADA INC.,(MANUFACTURER); (IMPORTER)
1129684,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-12-17,10.0,2024-12-16,EMBLEM S-ICD SUBCUTANEOUS ELECTRODE,74ATP,4,CARDIOVASCULAR,HOSPITAL / HÔPITAL; BOSTON SCIENTIFIC LTD.; BOSTON SCIENTIFIC CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129685,Voluntary problem report,Déclaration d'incident volontaire,2024-12-24,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-24,,2024-12-11,INFUSOMAT SPACE PUMP IV SET,80FPA,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; B. BRAUN; CARDINAL HEALTH,(HOSPITAL); (MANUFACTURER); (IMPORTER)
1129687,Voluntary problem report,Déclaration d'incident volontaire,2024-12-23,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-23,,2024-12-16,INFUSOMAT SPACE PUMP IV SET,80FPA,2,GENERAL HOSPITAL,UNASSIGNED / NON ATTRIBUE; CARDINAL HEALTH; B. BRAUN,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129689,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-21,30.0,2024-10-01,SMOOTH ROUND MODERATE PROFILE SILICONE GEL FILLED BREAST IMPLANTS,79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR MEDICAL SYSTEMS, B.V.",(IMPORTER); (MANUFACTURER)
1129693,Voluntary problem report,Déclaration d'incident volontaire,2024-12-24,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-24,,2024-12-23,INFUSOMAT SPACE PUMP IV SET,80FPA,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; CARDINAL HEALTH; B. BRAUN,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129696,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,INJURY,BLESSURE,2024-12-17,10.0,2024-10-15,ACUITY X4 SPIRAL,74AAI,4,CARDIOVASCULAR,HOSPITAL / HÔPITAL; BOSTON SCIENTIFIC LTD.; BOSTON SCIENTIFIC CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129699,Voluntary problem report,Déclaration d'incident volontaire,2024-12-24,Canada,Canada,MINIMAL/NO ADVERSE HEALTH CONSEQUENCES,CONSEQUENCES MINIMALES / SANS EFFETS NEFASTES SUR LA SANTE,2024-12-24,,2024-12-23,INFUSOMAT SPACE PUMP IV SET,80FPA,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; CARDINAL HEALTH; B. BRAUN,(HOSPITAL); (MANUFACTURER)
1129707,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,INJURY,BLESSURE,2024-12-19,10.0,2024-09-26,"OMNIPOD DASH, PODS 10-PACK",80LHE,2,GENERAL HOSPITAL,INSULET CORPORATION; INSULET CANADA CORPORATION,(MANUFACTURER); (IMPORTER)
1129709,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-11-25,30.0,2024-11-20,UNKNOWN MENTOR GEL BREAST IMPLANT,79FTR,0,UNDEFINED,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129715,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-13,10.0,2024-12-13,T:SLIM X2 CARTRIDGE,80LZG,3,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129717,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-25,30.0,2024-09-24,SMOOTH ROUND MODERATE PLUS PROFILE SILICONE GEL FILLED BREAST IMPLANTS,79FTR,4,GENERAL & PLASTIC SURGERY,"JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; MENTOR",(IMPORTER); (MANUFACTURER)
1129720,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-15,10.0,2024-12-08,T:SLIM/CONTROL-IQ,80LZG,4,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129725,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-14,10.0,2024-12-14,T:SLIM X2 CARTRIDGE,80LZG,3,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129727,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-04,30.0,2024-12-04,COR-KNOT MINI COMBO KIT,79DTH,4,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL; MINOGUE MEDICAL INC.; LSI SOLUTIONS,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129732,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-28,30.0,2024-11-28,COR-KNOT MINI COMBO KIT,79DTH,4,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL; MINOGUE MEDICAL INC.; LSI SOLUTIONS,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129738,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-12-18,10.0,,STYLE 410FL SILICONE FILLED BREAST IMPLANTS,79FTR,4,GENERAL & PLASTIC SURGERY,ALLERGAN; ABBVIE CORPORATION,(MANUFACTURER); (IMPORTER)
1129744,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-10-10,30.0,2024-10-10,SPINNING SPIROS,80RCK,2,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; ICU MEDICAL INC.,(HOSPITAL); (MANUFACTURER)
1129751,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-10,,2024-01-01,ACUVUE OASYS MAX 1-DAY,86LPL,2,OPHTHALMOLOGY,"JOHNSON & JOHNSON VISION CARE, INC.; JOHNSON & JOHNSON VISION CARE, DIVISION OF JOHNSON & JOHNSON (CANADA) INC.",(MANUFACTURER); (IMPORTER)
1129752,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-03,30.0,2024-12-03,COR-KNOT MINI COMBO KIT,79DTH,4,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL; MINOGUE MEDICAL INC.; LSI SOLUTIONS,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129766,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-12-18,10.0,2018-10-15,"STYLE 68 SMOOTH, ROUND SALINE-FILLED BREAST IMPLANT W/FILL TUBE & BIOCELL S",79AVO,4,GENERAL & PLASTIC SURGERY,"ABBVIE CORPORATION; ALLERGAN SALES, LLC ALSO DOING BUSINESS AS ALLERGAN",(IMPORTER); (MANUFACTURER)
1129769,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-10,10.0,2024-01-01,ACUVUE OASYS MAX 1-DAY,86LPL,2,OPHTHALMOLOGY,"JOHNSON & JOHNSON VISION CARE, INC.; JOHNSON & JOHNSON VISION CARE, DIVISION OF JOHNSON & JOHNSON (CANADA) INC.",(MANUFACTURER); (IMPORTER)
1129773,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,INJURY,BLESSURE,2024-12-16,10.0,2024-01-01,DERMABOND PRINEO SKIN CLOSURE SYSTEM,79MKY,2,GENERAL & PLASTIC SURGERY,"HOSPITAL / HÔPITAL; JOHNSON & JOHNSON MEDTECH, A DIV. OF JOHNSON & JOHNSON (CANADA), INC.; ETHICON LLC",(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129775,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-23,Canada,Canada,INJURY,BLESSURE,2024-12-16,10.0,2024-12-13,NOVUM IQ LARGE VOLUME PUMP,80FRN,3,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; BAXTER CORPORATION; BAXTER HEALTHCARE CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129779,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-27,30.0,2024-11-27,COR-KNOT MINI COMBO KIT,79DTH,4,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL; MINOGUE MEDICAL INC.; LSI SOLUTIONS,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129793,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-26,30.0,2024-11-26,COR-KNOT MINI COMBO KIT,79DTH,4,GENERAL & PLASTIC SURGERY,HOSPITAL / HÔPITAL; MINOGUE MEDICAL INC.; LSI SOLUTIONS,(HOSPITAL); (MANUFACTURER)
1129801,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-24,Canada,Canada,DEATH,MORT,2024-12-17,10.0,2024-12-15,MEDTRONIC MINIMED PARADIGM MEDICATION RESERVOIRS; MINIMED QUICK-SET; MINIMED 780G PUMP,80FRN; 80LLD; 80LZG,2; 4,GENERAL HOSPITAL,MEDTRONIC CANADA ULC; MEDTRONIC MINIMED,(IMPORTER); (MANUFACTURER)
1129807,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-26,Canada,Canada,INJURY,BLESSURE,2024-12-16,10.0,2024-10-28,"T:SLIM, T:LOCK, CARTRIDGE, 10 PACK, INTERNATIONAL",80LZG,3,GENERAL HOSPITAL,"TANDEM DIABETES CARE, INC.; TANDEM DIABETES CARE CANADA, INC.",(MANUFACTURER); (IMPORTER)
1129834,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-12,Canada,Canada,INJURY,BLESSURE,2024-12-08,10.0,2024-12-08,IMPELLA CIRCULATORY SUPPORT SYSTEM - IMPELLA CP WITH SMART ASSIST,74LOZ,4,CARDIOVASCULAR,HOSPITAL / HÔPITAL; ABIOMED INC.,(HOSPITAL); (MANUFACTURER)
1129835,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-17,10.0,2024-12-03,CT INJECTION SYSTEM,74DXT,2,CARDIOVASCULAR,HOSPITAL / HÔPITAL; BAYER INC.; IMAXEON PTY LTD,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129838,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-27,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-20,10.0,2024-12-20,"OMNIPOD DASH, PODS 10-PACK",80LHE,2,GENERAL HOSPITAL,INSULET CORPORATION; INSULET CANADA CORPORATION,(MANUFACTURER); (IMPORTER)
1129841,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-12,Canada,Canada,INJURY,BLESSURE,2024-12-02,10.0,2024-12-01,ZOLL R SERIES DEFIBRILLATOR,74MKJ,4,CARDIOVASCULAR,ZOLL MEDICAL CORPORATION; ZOLL MEDICAL CANADA INC.,(MANUFACTURER); (IMPORTER)
1129844,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-09,30.0,2024-11-09,UNKNOWN B BRAUN IV TUBING,80FPA,0,UNDEFINED,HOSPITAL / HÔPITAL; B. BRAUN MEDICAL INC.,(HOSPITAL); (MANUFACTURER)
1129846,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-20,Canada,Canada,INJURY,BLESSURE,2024-12-17,10.0,2024-11-29,TACTRA MALLEABLE PENILE PROSTHESIS,87JDG,3,ORTHOPAEDICS,HOSPITAL / HÔPITAL; BOSTON SCIENTIFIC LTD.; BOSTON SCIENTIFIC CORPORATION,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129850,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-19,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-11-06,30.0,2024-11-06,SPACE INFUSION SYSTEM - INFUSOMAT SPACE VOLUMETRIC INFUSION PUMP,80FRN,3,GENERAL HOSPITAL,HOSPITAL / HÔPITAL; B. BRAUN MELSUNGEN AG,(HOSPITAL); (MANUFACTURER)
1129851,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-26,Canada,Canada,POTENTIAL FOR DEATH/INJURY,POTENTIEL DE MORT / DE BLESSURES,2024-12-19,10.0,2024-12-17,VAMP VENOUS ARTERIAL BLOOD MANAGEMENT PROTECTION SYSTEM,80RLY,2,CARDIOVASCULAR,HOSPITAL / HÔPITAL; EDWARDS LIFESCIENCES (CANADA) INC.; EDWARDS LIFESCIENCES LLC,(HOSPITAL); (IMPORTER); (MANUFACTURER)
1129853,Mandatory problem report,Déclaration d'incident obligatoire,2024-12-27,Canada,Canada,INJURY,BLESSURE,2024-12-20,10.0,,EVO VISIAN ICL,86HQL,4,OPHTHALMOLOGY,STAAR SURGICAL AG,(MANUFACTURER)
